name,time,post,year,location,Person 1,Person 2,עמודה1
Eyal Fabian,23/08/2018 17:20,"חשיפת מקורות המימון – עכשיו! >>> bit.ly/2IprN76  ""אני קורא לכל המועמדים לעיריית הרצליה לחשוף עכשיו את מקורות מימון מערכת הבחירות שלהם באופן מלא ומפורט. לא ייתכן שנשפך הרבה כסף במערכת בחירות לכל עבר – והציבור לא יודע את מקורותיו.""  זה מה שאמרתי אתמול באירוע ""לא מצביעים שחיתות"" של התנועה לאיכות השלטון ואני קורא גם מכאן למועמדים לחשוף את מקורות הכסף. אם ייענו לקריאתי, אני אהיה הראשון שיעשה זאת!   כי שקיפות אמיתית מתחילה עוד לפני הבחירות ומנהיגות אמיתית לא מסתירה דבר מהתושבים ולא ""מרדימה"" אותם לפני הבחירות. מנהיגות אמינה, ישרה ולוחמת בשחיתות מתייצבת באומץ מול הבוחרים, אומרת להם את כל האמת לגבי עתיד העיר ותוכנית ההרחבה שלה ולוקחת אחריות מלאה על החלטותיה ומעשיה. ומי שמתפתל ומזגזג – מתחמק מאחריותו.  מי לדעתכם ייענה לקריאתי ומי יעדיף להתעלם ממנה?...",2018,herzliya,TRUE,TRUE,
Eyal Fabian,22/08/2018 17:00,"נפרדים מהחוף הנפרד – לתמיד >>> bit.ly/2IprN76  הלחץ הציבורי שהיינו שותפים לו נשא פרי. עיריית הרצליה טרחה השבוע לבשר בהודעה מיוחדת את מה שהיה ידוע ממילא: החוף הנפרד יחדל להיות כזה וייפתח לציבור הרחב ב-1 בספטמבר, ללא מחיצות וללא הפרדה.  למה הודעה מיוחדת? כי הצמד כצלון, פדלון את מאיה כץ, בלחץ – ובצדק. ההתקפות המילוליות על נשים בחוף ובסביבתו והקנסות על נשים תמימות שהעזו ""לפלוש"" לחוף עוררו סערה בקרב התושבים שראו איך הרצליה הופכת לבית שמש 2.  העברנו לעירייה מסר חד משמעי, ונהפוך אותו למדיניות לאחר הבחירות: אין מקום בהרצליה להדרת נשים או לפגיעה בהן. הצטרפו אלינו, וביחד נשמור על הרצליה חופשייה, שפויה ובטוחה לכל אישה!",2018,herzliya,TRUE,TRUE,
Eyal Fabian,21/08/2018 19:00,"לאיזה פדלון אנחנו אמורים להאמין?! >>>  bit.ly/2IprN76  לפדלון שהתחייב בריאיון עיתונאי ב-12 ביולי שבהרצליה לא יבנו בניינים בני למעלה מ-15 קומות? או לפדלון שאישר בפועל בנייה של שלושה מגדלי מגורים מפלצתיים בני 67 קומות כל אחד בפרויקט ""קריית שחקים"" בצומת קניון שבעת הכוכבים, כאן מאחורי תחנת הדלק?  לפדלון שאמר באותו ריאיון: ""אני מתחייב לשמור על הצביון של העיר""? או לפדלון שהקצה עם סגניתו מאיה כץ 250,000 שקלים בתקציב 2018 לתוכנית ""קריית שחקים"" ועוד 650,000 שקלים לשנת 2019 ואילך?  אל תאמינו לפדלון שמדבר מעט. האמינו לפדלון שעושה הרבה נזק. ואת הנזק הזה חייבים לעצור עכשיו, לפני שיתווספו עוד כ-2,200 מכוניות לפקקים בצומת הקניון!  אנחנו מתחייבים להגביל את הבנייה בעיר עד 10 קומות בלבד ולהתנות כל פרויקט בהכנה מוקדמת של התשתית המתאימה, מכבישים ועד גני ילדים.  הצטרפו אלינו וביחד נשמור על בנייה שפויה בהרצליה >>>",2018,herzliya,TRUE,TRUE,
Eyal Fabian,20/08/2018 19:13,"שומרים על איכות החיים של הרצליה הצעירה >>> bit.ly/2IprN76  שלום לכם, תושבי הרצליה הצעירה וסביבתה. אני יודע שאתם זועמים ובצדק על תוכנית פינוי-בינוי של שיכון דרום כפי שאישרו אותה הצמד כצלון, פדלון וסגניתו מאיה כץ.  התוכנית של כצלון תכפיל פי יותר מ-3 את מספר התושבים מכ-600 לכ-2000, תוסיף כ-1,000 מכוניות לשכונה שסובלת גם כך מבעיות תחבורה וממצוקת חניה, תעמיס עליה שטחי מסחר ומשרדים ובניינים רבי קומות שיפגעו בצביונה, וכל זאת ללא תשתיות מתאימות.  בקיצור: התוכנית תפגע קשות באיכות החיים שלכם. אז מה הפלא שגם מי שחתם בזמנו על אישורה, כמו מאיה כץ וחברי קואליציה אחרים, מנסים היום להתנער ממנה?    הצטרפו אלינו, וביחד נעצור את התוכנית המגלומנית של כצלון, ונכין תוכנית פינוי-בינוי חדשה, שפויה, עם תשתיות מתאימות, שתשמור ואף תשפר את איכות החיים של תושבי שיכון דרום, הרצליה הצעירה, צמרות והסביבה.",2018,herzliya,TRUE,TRUE,
Eyal Fabian,19/08/2018 19:00,"חוף נפרד – להרצליה בלבד >>> bit.ly/2nQga1n  כשהולכים יד ביד עם עיריית בני ברק מצד אחד ועם שותפים קואליציוניים חרדים וקיצונים מצד שני, מה הפלא שהתוצאה היא התייחסות מבזה, משפילה ואלימה כלפי נשים שמעזות ""לפלוש"" לטריטוריה גברית וניסיונות לפגוע בהן – באיומים או בקנסות?  הקואליציה של הצמד כצלון, משה פדלון ומאיה כץ, מפעילה בשנים האחרונות את החוף הנפרד בהרצליה בשיתוף עם עיריית בני ברק. תושבי בני ברק זכאים להיכנס חינם לחוף, והם אכן מגיעים באלפיהם.   התוצאה: מעיר של סובלנות הדדית ו""חיה ותן לחיות"", הפכנו לעיר שבה צעירה מותקפת באיומים רק כי העזה ללבוש בגד ים בחניון ציבורי הסמוך לחוף, ולעיר שבה חבר קואליציה חרדי דורש להציב פקח מיוחד בחוף שיקנוס נשים סוררות.   הצטרפו אלינו, וביחד נעצור את השפלת הנשים והדרתן ונחזיר את השפיות להרצליה >>>",2018,herzliya,TRUE,TRUE,
Eyal Fabian,17/08/2018 15:15,"שומרים על הרצליה חופשית מהדתה >>> bit.ly/2L1xs4S  צעירה הותקפה בקללות ואיומים כי לבשה ""רק בגד ים"" בחניון החוף הדרומי, וכל מה שיש לחבר המועצה צבי וייס מהבית היהודי לומר הוא: ""צריך להשתדל שביום של הגברים, בחורה לא תלך שם בבגד ים..""  שתי נשים העזו לגלוש מול החוף הנפרד – וחבר המועצה החרדי אלעד צדיקוב תובע להציב פקח קבוע בחוף שיקנוס ""עברייניות"" שכאלה.   וייס וצדיקוב הם השותפים הקואליציוניים של הצמד כצלון, משה פדלון וסגניתו מאיה כץ (שלא השמיעה שום מילת גינוי על הדרת נשים ופגיעה בהן).   מי שמתרפס בפני השותפים האלה, מסבסד על חשבוננו ערבי רחצה נפרדים בבריכות הציבוריות ומנסה לקיים בחוף העירוני אירוע לגברים בלבד – יהפוך את הרצליה לבית שמש 2. זה לא יקרה!  רוצים לשמור על הרצליה חופשית מהדתה? הצטרפו אלינו >>>",2018,herzliya,TRUE,TRUE,
Eyal Fabian,16/08/2018 19:02,"כך עוצרים את השיגעון של כצלון >>> bit.ly/2IprN76  בכל פעם שאני מצביע על הנזק שגורמות תוכניות הבנייה המגלומניות של הצמד כצלון, משה פדלון וסגניתו מאיה כץ, שואלים אותי - ובצדק – אז מה אתה מציע?   אז הנה תזכורת קצרה. כך עוצרים את השיגעון של כצלון ומחזירים את השפיות להרצליה: 1. ביטול אמיתי, רשמי ומוחלט של תוכנית המתאר החדשה, על המגדלים המפלצתיים שלה והיעדר התשתיות המתאימות. הגבלת הבנייה בעיר ל-10 קומות לכל היותר ושמירה על צביון השכונות.  2. הגדלת הריאות הירוקות של הרצליה: הקמת פארקים וגנים חדשים והרחבתם של פארקים קיימים.   3. הקטנת עומסי התנועה באמצעות מערכות חכמות לניהול התנועה. שיפור התחבורה הציבורית ע""י הוספת קווים ואמצעי תחבורה והתאמת הקווים העירוניים לצורכי התושבים.  את כל התוכניות המלאות להצלת העיר, שגובשו ע""י מומחים מקצועיים, אפרסם בימים הבאים.",2018,herzliya,TRUE,TRUE,
Eyal Fabian,15/08/2018 17:02,"כצלון – המתכון לאסון >>> bit.ly/2KTh3iw  זה מה שקורה כאשר תוכניות הבנייה המגלומניות של כצלון – משה פדלון ומאיה כץ, סגניתו ומחזיקת תיק התחבורה, מתנגשות עם המציאות: קטסטרופה תחבורתית!  הצמד כצלון קידמו את פרויקט הבנייה היוקרתי ""הרצליה הילס"" בלי לדאוג לתשתית תחבורתית מתאימה, ומי שייפגעו מכך הם תושבי הרצליה ב' שעומדים לסבול מעומסי תנועה נוראיים ומזיהום אוויר קשה.  וזה רק הפרומו. אם לא נבלום עכשיו את שיגעון הבנייה של פדלון את כץ שעומד לסתום ולחנוק את העיר, נגלה, כמו תושבי הרצליה ב', שמאוחר מדי.  הצטרפו אליי וביחד נפעל למען בינוי שפוי בהרצליה >>>",2018,herzliya,TRUE,TRUE,
Eyal Fabian,14/08/2018 17:00,"הופכים את הרצליה לעיר החינוך >>> bit.ly/2IprN76  החינוך בהרצליה הוא אחד הנושאים המרכזיים שאקדם לאחר שאבחר לראשות העיר. לכן היה לי חשוב להיות נוכח היום בוועידת ערי ישראל לחינוך שהתקיימה בהרצליה. שמחתי לפגוש את אנשי החינוך והתלמידים מבתי הספר בעיר, שאת חלקם אני מכיר מקרוב מפעילותי עד לא מכבר כיו""ר הנהגת ההורים של תיכון ""הראשונים"" והנהגת ההורים העירונית.   יש לנו כבר תוכנית סדורה, שנכתבה בידי מומחים מקצועיים, ותהפוך את הרצליה לעיר החינוך של ישראל: מערכת חינוך מתקדמת שתתאים לדור של ילדינו ותאפשר להם למצות את הפוטנציאל האדיר שלהם, בנייה מאסיבית של כיתות ומוסדות חינוך חדשניים כדי למנוע את הצפיפות הבלתי נסבלת השוררת כיום – ומחנך/ת לכל 25 תלמידים.  רוצים גם אתם לראות את החינוך בהרצליה מתקדם לדור הבא? הצטרפו אליי >>>",2018,herzliya,FALSE,FALSE,
Eyal Fabian,13/08/2018 21:10,"מי יגן על ילדינו בגנים ובבתי הספר? >>> bit.ly/2IprN76  אני עוקב בדאגה אחרי הטרנד ההולך ומתפשט של התנגדות הורים לחיסון ילדיהם מפני מחלות מסכנות חיים ועלול לפגוע בילדים של כולנו.   לכן, לקראת תחילת שנת הלימודים, פניתי לראש העירייה כדי להתריע בפניו על התופעה ולברר מה בכוונתו לעשות כדי למנוע את הסכנה לילדינו. אשמח לעדכן אתכם ברגע שאקבל את תשובתו.",2018,herzliya,FALSE,FALSE,
Eyal Fabian,09/08/2018 20:16,"המסע לשמירת הרצליה שפויה וחופשית נמשך עם מיכל שליו-רייכר >>> bit.ly/2IprN76  החיים החילונים בהרצליה מצויים תחת מתקפה. תהליכי ההדתה במוסדות החינוך מתגברים, עמותות דתיות נכנסות לבתי הספר, החוף הנפרד בהרצליה חסום למעבר נשים, ההתנגדות לחוק המרכולים עברה בקושי. והכל ""תודות"" לראש העיר ולחברי המועצה שאינם רוצים או שאינם מסוגלים לבלום את הרוח הרעה הזאת.   אני שמח לספר שמיכל שליו-רייכר, נשיאת ""הפורום החילוני"" וממקימי ""הרצליה חופשית"", מצטרפת אליי. מיכל, תושבת הרצליה ואם ל-3 בנות, מנוסה במאבקים ציבוריים ברמה הארצית וברמה המקומית. הצטרפו אלינו גם אתם ויחד נשמור על הרצליה חופשית >>>  Michal Shalev-Reicher",2018,herzliya,TRUE,TRUE,
Eyal Fabian,08/08/2018 18:00,"הכי טוב להכיר אתכם מקרוב >>> bit.ly/2IprN76  שמחתי מאוד לפגוש אתמול עשרות מתושבי הרצליה בחוג בית, לשוחח איתם אחד על אחד ולספר להם על תוכניותיי להצלת העיר שלנו מתכניות הבנייה המגלומניות של פדלון ומאיה כץ.   סיפרתי גם איך אהפוך כראש עיר את הרצליה לעיר מובילה בחינוך ולעיר חופשייה ופלורליסטית, למען כל תושביה.  רוצים גם אתם להיפגש ולשמוע איך הופכים את הרצליה לעיר טובה יותר לכולנו? הקליקו >>> bit.ly/2IprN76",2018,herzliya,TRUE,TRUE,
Eyal Fabian,07/08/2018 14:29,"ממשיכים להביא תוצאות: משאירים את הרצליה ירוקה >>> bit.ly/2IprN76  אני חוזר עכשיו מישיבת המועצה הארצית לתכנון ולבנייה עם בשורות טובות: ביחד עם חבריי ממטה המאבק לבינוי שפוי בהרצליה ותושבי שכונות צפון הרצליה, הצלחנו לשכנע את המועצה להשאיר את שדה התעופה בהרצליה עד אוקטובר 2021!  בכך הצלחנו להגן ולשמור על השטחים הפתוחים הירוקים היחידים שנשארו בהרצליה לפחות זמנית, אבל אני כמובן לא מסתפק בזאת. כראש העיר, אפעל להשארת קבע של שדה התעופה – לרווחת תושבי האזור בפרט ותושבי הרצליה בכלל.",2018,herzliya,FALSE,FALSE,
Eyal Fabian,06/08/2018 11:21,"ההדתה הגיעה רשמית גם להרצליה ותודה לפדלון >>> bit.ly/2LU2eC3                                                                                                                                              אחרי האירועים מדירי הנשים, בחסות פדלון, התבשרנו היום ששר הפנים דרעי הודיע לפדלון (ולכמה ראשי רשויות נוספות) כי הוא פוסל את חוקי העזר המתירים פתיחת עסקים בעיר בשבת. למה? כי פדלון לא עמד בדרישה לנמק מדוע הכרחי לפתוח את העסקים ביום המנוחה ולהסביר מה תמהילם באזור ואת מי הם משרתים. מדוע פדלון התמהמה ולא טרח לנמק? תשאלו אותו.   אז מה היה לנו בימים האחרונים? ביום שישי – אירוע מדיר נשים בחוף הים בחסות העירייה ובשיתוף רדיו ""קול ברמה"" החרדי, שנפסל ברגע האחרון על ידי היועצת המשפטית של העירייה, ובצדק.   אתמול – רחצה מסובסדת ומוזלת במיוחד לגברים בלבד בבריכה הציבורית גני הרצליה בחסות העירייה - גם למי שאינם תושבי העיר. על חשבוננו כמובן. והיום – האיסור על פתיחת עסקים בשבת. ומה יהיה מחר אתם שואלים? הכול תלוי בנו.   הרצליה לא תהפוך לבית שמש. הצטרפו אלינו >>>",2018,herzliya,TRUE,TRUE,
Eyal Fabian,05/08/2018 13:50,"הרצליה לא תהפוך לבית שמש >>> bit.ly/2IprN76  תכננתן הערב ליהנות משחייה בבריכת רזיאל שבגני הרצליה? תשכחו מזה. הערב אתן מודרות. עיריית הרצליה בראשותו של משה פדלון, מקיימת הערב, ולא בפעם הראשונה, שחייה לילית לגברים בלבד ובמחירים מוזלים באופן משמעותי ממחירי הכניסה הרגילים.  שיגרתי הבוקר מכתבים דחופים לפדלון וליועצת המשפטית של העירייה, בהם תבעתי לבטל לאלתר את האפליה של הציבור החילוני והדרת הנשים ולמנוע הישנותם של מקרים כאלה בעתיד.  לא רוצים שהרצליה תהפוך לבית שמש?! הצטרפו אליי >>>",2018,herzliya,TRUE,TRUE,
Eyal Fabian,01/08/2018 19:34,"התמיכה בנו הולכת וגדלה: גם פעיל הציבור עמי מעוז מצטרף למסע >>> bit.ly/2IprN76  עמי מעוז, פעיל בענייני ציבור זה כ- 35 שנים, בתחום החינוך ובתחום הבנייה השפויה.  שימש כמזכיר ועד שכונת נווה עמל והגיש לראש העירייה תכנית שיקום גדולה שחוברה על ידי תושבי השכונה.  כיום משמש עמי כחבר הנהלת עמותת אחל""ה, שמובילה את ההתנגדות לתכנית הבנייה על שטחי תעש השרון וכן מסייע לפעילי השכונה בוועד נווה עמל וב""עמליה"". הצטרפו אליי גם אתם למסע >>>",2018,herzliya,FALSE,FALSE,
Eyal Fabian,30/09/2018 09:00,"יוצאים מהאדישות - דואגים לבעלי החיים וחיות המחמד בהרצליה!  ""החטא החמור ביותר כלפי בעלי חיים אינו השנאה, אלא האדישות לגורלם"", אמר בשעתו, ג'ורג' ברנרד שו, אחד מאנשי התרבות הבולטים והמשפיעים של המאה ה-20.   אנו, חברי רשימת ""החופש לבחור"", מעולם לא בחרנו להיות אדישים כשזה נוגע לבעלי החיים ולחיות המחמד שלנו. את הדאגה והאהבה שלנו אליהם נביא לכס ראשות העירייה ולמועצה.   אם יש לכם חיות מחמד, אתם אוהבים בעלי חיים וחשוב לכם שהמערכת תצא מהאדישות הקיימת בכל הנוגע לטיפולם, מקומכם איתנו. הצטרפו אלינו>>>http://bit.ly/2NDb1c7 .................................................................  בתמונה – איל פביאן ראש רשימת ""החופש לבחור"" עם יעל ארקין - מנכ""לית עמותת ""תנו לחיות לחיות"" מביקור שערכנו אצלה לאחרונה. קיימנו פגישת עבודה במטרה לשוחח על בעלי החיים בכלל ובהרצליה בפרט וכן, כיצד נוכל לפעול יחד לטובת בעלי החיים והתושבים שמגדלים ומטפלים בהם בהרצליה.",2018,herzliya,FALSE,FALSE,
Eyal Fabian,28/09/2018 09:00,"חברים יקרים, הנכם מוזמנים לקרוא ולהתעדכן במצעי הבחירות של רשימת ""החופש לבחור"":  סביבה וקיימות>>> bit.ly/2QfVbkA  חינוך>>> bit.ly/2zEzXaE  דת ועיר >>> goo.gl/DQUdru  בינוי שפוי בהרצליה>>> bit.ly/2DFjiYD  תחבורה חכמה בהרצליה>>> bit.ly/2OMJYYx  מצע בעלי חיים וחיות מחמד>>> bit.ly/2NDb1c7",2018,herzliya,FALSE,FALSE,
Eyal Fabian,28/09/2018 00:00,"אנו מזמינים את כולם לחוג בית נוסף עם חברי רשימת ""החופש לבחור"" בראשות איל פביאן. חוג הבית יתקיים ביום רביעי הבא - פרטים מלאים בתמונה. מחכים לכם!  הצטרפו אלינו >>>bit.ly/2IprN76",2018,herzliya,FALSE,FALSE,
Eyal Fabian,27/09/2018 17:00,"מגיעה לכולנו מנהיגות טובה יותר!  תושבי הרצליה, אלו המנהיגים שלנו היום. תקראו, תראו במה הם מתעסקים במקום לשרת אתכם, ויותר חשוב - מה חושב עליהם יו""ר ועדת הבחירות, השופט מודריק.   הכתבה המלאה בנושא בתגובה הראשונה.  הצטרפו אלינו>>> bit.ly/2IprN76",2018,herzliya,TRUE,TRUE,
Eyal Fabian,27/09/2018 13:00,הערב נפגשים בחוג בית בהשתתפות כל חברי הרשימה.  פרטים מלאים בתמונה. מחכים לכם>>>bit.ly/2IprN76,2018,herzliya,FALSE,FALSE,
Eyal Fabian,25/09/2018 17:00,"התוכנית של פדלון – לשלש את מספר תושבי העיר תוך עשור!   כאשר פדלון נלחץ מהבחירות ומהביקורת של תושבי הרצליה על תוכנית המתאר, הוא זיגזג וביקש למשוך אותה חזרה לצורך תיקונים, שעד היום לא נעשו.  שלא תטעו - אותה תכנית בדיוק נמצאת בוועדה המחוזית וממתינה שם עד לאחר הבחירות. (תכנית הר/2530).  פדלון יצר מראית עין של נבחר ציבור שמקשיב לבוחריו. למעשה, הוא מושך זמן עד לאחר הבחירות ואז ימשיך במימוש החזון האמיתי שלו.  פדלון דחף וקידם בכל הכוח, במשך 4 שנים רצופות, הרצליה אחרת מזו שאנחנו מכירים ואוהבים: עיר מגדלים צפופה ופקוקה!  זה החזון של פדלון, אבל לא החזון שלנו -  אנו לא ניתן לו לעשות זאת!  אנחנו מתחייבים לשמור על הרצליה ועל צביון השכונות שלה. נקדם בינוי שפוי שיעזור לעיר להתפתח בהתאם לצרכים האמיתיים של תושביה. נבטל באמת ובאופן רשמי, את תוכניות פדלון ההרסניות לפני שיהיה מאוחר מדי.  הצטרפו אלינו >>>bit.ly/2IprN76",2018,herzliya,TRUE,TRUE,
Eyal Fabian,24/09/2018 19:42,הינכם מוזמנים לחוג בית עם חברי רשימת 'החופש לבחור' בראשות איל פביאן. יום חמישי הקרוב - פרטים מלאים בתמונה. מחכים לכם!  הצטרפו אלינו >>>bit.ly/2IprN76,2018,herzliya,FALSE,FALSE,
Eyal Fabian,20/09/2018 17:00,"הרצליה לא תהפוך לבית שמש!  למרות שרוב תושבי הרצליה תומכים בעיר חופשית וליברלית, יש כרסום הולך וגדל בחופש בעיר שלנו:   התנהלות מגומגמת ואיטית של העירייה נוכח ניסיונות משרד הפנים לכפיית סגירת עסקים בשבת.  הדתה במערכת החינוך שמתבטאת בכניסה של עמותות חיצוניות. הדרת נשים ע""י אפשור אירועים מופרדים במקומות ציבוריים בעיר.  אנחנו, חברי רשימת ""החופש לבחור"" בראשות איל פביאן ועם נשיאת ""הפורום החילוני"" בישראל, מיכל שליו-רייכר, נפעל במלוא העוצמה על מנת לבלום את כל תהליכי ההדתה בהרצליה.  יש לנו את החופש לבחור בהנהגה עירונית המתאימה לצביון העירוני שלנו –  ללא הדתה, ללא הדרת נשים, ללא כפייה, ללא הבדלי דת, גזע ומין.  היכנסו וקראו את מצע דת ועיר שלנו והצטרפו אלינו>>> https://goo.gl/DQUdru  Michal Shalev-Reicher",2018,herzliya,TRUE,TRUE,
Eyal Fabian,16/09/2018 17:00,"תמ""א 38 ופינוי בינוי - כן, עיר מגדלים צפופה ופקוקה - לא!  לתושבי הרצליה יש הזכות לשפר את תנאי מגוריהם ולעיריית הרצליה יש החובה לדאוג לפתרונות דיור לדור הצעיר. לכן, ""החופש לבחור"" תומכת חד משמעית בתוכניות תמ""א 38 ופינוי-בינוי לשכונות הוותיקות בעיר ותפעל בשיתוף תושבי השכונות, יזמים וקבלנים כדי להוציא אותן לפועל.  כך הבהרתי לתושבי הרצליה שאותם פגשתי בסיור שלנו ביום שישי במרכז העיר.  תמ""א 38 ופינוי - בינוי יספקו להרצליה בדיוק את מספר הדירות הדרושה להתחדשותה, תוך שמירה על הצביון הירוק של העיר ועל איכות החיים של תושביה.   ניתן לתוכניות אלו עדיפות ונבלום את תוכנית המתאר חסרת האחריות של פדלון את מאיה כץ, שפירושה בנייה מאסיבית ומיותרת של מגדלים ועשרות אלפי דירות.  הצטרפו אלינו >>>bit.ly/2IprN76",2018,herzliya,TRUE,TRUE,
Eyal Fabian,14/09/2018 09:18,"נישואי חוזה בעירייה - זה ישים ואפשרי!  לא מדובר בהבטחת בחירות ולא מדובר בספין, מדובר בחזון צודק, ראוי ובר השגה, לכל הזוגות בעיר, סטרייטים ולהט""בים.   התוכנית נבדקה משפטית והיא ישימה, פשוטה ואפשרית.  רוצים לדעת איך נממש את החזון? מוזמנים לקרוא את הראיון עמי ב""צומת השרון"".  הצטרפו אלינו>>>bit.ly/2IprN76",2018,herzliya,FALSE,FALSE,
Eyal Fabian,12/09/2018 18:26,"הכירו את החברים המובילים את רשימת ""החופש לבחור"" - הנבחרת המנצחת שלכם בבחירות שיערכו ב-30 באוקטובר:   איל פביאן. ראש העיר הבא. מראשי מטה המאבק לבינוי שפוי בהרצליה. בעל חברה בתחומי ההיי-טק והתיירות. קצין במיל. לשעבר: יועץ כלכלי לשר התעשייה והמסחר, מנכ""ל ודירקטור בתאגידים ובחברות, יו""ר הנהגת ההורים של תיכון הראשונים, חבר ועד ההורים העירוני. תושב הרצליה הירוקה. אב לשני בוגרי מערכת החינוך בהרצליה ולתלמידה בחטה""ב ""שמואל הנגיד"".  מיכל שליו-רייכר נשיאת ""הפורום החילוני"" בישראל וממקימי ""הרצליה חופשית"". עוסקת ביזמות חינוכית וחברתית. בעבר סמנכ""לית תוכן בחברת eTeacher Group  ועוזרת לנספח צה""ל לנאט""ו. אם לשלוש בנות, תלמידות מערכת החינוך בהרצליה. תושבת מרכז העיר.  אילן קרומר מהמנהיגים הבולטים בשכונת הרצליה הצעירה. כיהן כיו""ר ועד ההורים העירוני וכיו""ר הנהגות ההורים בבתי הספר. מראשי מטה המאבק לבינוי שפוי בהרצליה. מנכ""ל חברת הדר רוזן בע""מ. אב לשלושה בוגרי מערכת החינוך בהרצליה בשנים האחרונות.  עו""ד חיה ארז מומחית למשפט סביבתי ומעורכי הדין הבולטים בישראל בתחומי הגנת הסביבה, קיימות ותכנון בנייה. תושבת נווה עמל ומגישת ההתנגדות לתוכנית המגדלים בשכונה. אם לבת וסבתא לשתיים.  הצטרפו אלינו >>> bit.ly/2IprN76",2018,herzliya,FALSE,FALSE,
Eyal Fabian,07/09/2018 09:00,"ממשיכים להתחזק – עם עו""ד חיה ארז, מומחית להגנת הסביבה  אני שמח לבשר על עוד חיזוק משמעותי לרשימת ""החופש לבחור"" ולהודיע על הצטרפותה של עו""ד חיה ארז, מעורכי הדין הבולטים בישראל בתחומי הגנת הסביבה, קיימות ותכנון בנייה.   חיה היא תושבת נווה-עמל והגישה בשם תושבי השכונה את ההתנגדות לתוכנית המגדלים שנכללים בתוכנית המתאר של פדלון ומאיה כץ.  בנוסף, היא מביאה עמה שנים רבות של עשייה ציבורית וניסיון רב במאבקים על הגנת הסביבה.   הרזומה העשיר שלה כולל בין היתר:  - יועצת משפטית של עמותת צלול הפועלת להגנת הים והנחלים. - ייצגה את החברה להגנת הטבע בפני ועדות התכנון המחוזיות והארציות. - מייצגת רשויות מקומיות בנושאים תכנוניים ומייצגת תושבים במאבקים ציבוריים וסביבתיים. - בעלת ניסיון רב בעבודה עם ומול משרדי ממשלה ובהליכי קביעת מדיניות.   אין לי ספק שהיא תתרום רבות במועצת העיר לעתידה של הרצליה ותושביה!>>>bit.ly/2IprN76",2018,herzliya,FALSE,FALSE,
Eyal Fabian,06/09/2018 16:48,"ככה מלבינים תוכנית שחורה משחור ""שאלו במפגש למה אין תכנון לחניונים ציבוריים קרוב לקו החוף ובשכונות? מה הכוונה בכיתוב שמופיע במצגת 'מעל 8 קומות'? לכמה קומות מתכוונים? מה קורה עם ריאות ירוקות בעיר?  התשובות היו מעורפלות, לא קיבלנו הסברים או פירוט מעבר למה שיש במצגת.""  אלה עדויות אותנטיות של תושבים כפי שפורסמו ב""צומת השרון"" . מדובר בתושבים שנכחו במפגש בנוף ים, בו הציגה העירייה את החלופות לתוכנית המתאר האיומה.  ככה זה. במקום להיאבק בתוכנית שתהרוס את הרצליה כפי שאנחנו מכירים אותה ותשלש את אוכלוסייתה, עוסק פדלון בניסיונות ל""הלבנה"" וטשטוש של תוכנית שחורה משחור.   תוכנית שמבקשת להפוך את הרצליה לעיר מגדלים פקוקה וצפופה. הפעילות הזו היא הוכחה לכך שהרצליה לא יכולה להרשות לעצמה קדנציה נוספת של פדלון, שעלולה להיות הקדנציה האחרונה של הרצליה כפי שאנחנו מכירים ואוהבים.  הצטרפו אלינו, וביחד נעצור את התוכנית להרס העיר! >>> bit.ly/2IprN76  *הכתבה המלאה מ""צומת השרון"" בתגובה הראשונה",2018,herzliya,TRUE,TRUE,
Eyal Fabian,05/09/2018 17:35,"אני מתחייב:  עץ לכל ילדה וילד בהרצליה - נהפוך את הרצליה לעיר הירוקה בישראל! >>>  bit.ly/2IprN76  כולנו יודעים: לעצים יש תועלת עצומה במרחב העירוני, והדבר כבר הוכח מדעית. עצים משפרים את איכות האוויר בעיר ותורמים להורדת הטמפרטורה. בצל העצים, נעים יותר ללכת ברגל ולרכוב על אופניים, והם גם נותנים לילדים סביבה נעימה ומוצלת למשחק.  חשוב מאוד לפתח את הקשר האישי בין הילדים לבין העצים הגדלים סביבם ולאפשר להם להיות שותפים לטיפוחם. לכן אני מתחייב כי החל מהשנה הבאה עלינו לטובה - לכבוד הולדתם של כל ילדה וילד בעיר, תקבל משפחתם את האפשרות לקבל עץ לנטיעה בהרצליה.   תהיה משפחה שתבקש לטעת את העץ מיד לאחר הלידה ותהיה משפחה שתבקש לחכות שהילדה או הילד יגיעו לגיל שבו יוכלו לטעת בעצמם את העץ ולהתחבר לנתינה בדרך הזו.   לצד זאת, נשמור על העצים הקיימים ועל טיפוחם בכל תהליך של בנייה או הריסה בעיר, כגון פרויקטים לפי תמ""א 38. למשל: נגביל את שטח מרתפי החניה ל-75 אחוז משטח המגרש במטרה למנוע כריתה של חלק מהעצים הקיימים, נמנע פגיעה בשורשי העצים במגרשים הסמוכים לפרויקט הבנייה ונקפיד על נטיעת עצים נותני צל במסגרת פרויקט התמ""א.  הצטרפו אלינו, וביחד נהפוך את הרצליה לעיר הירוקה ביותר בישראל, למען איכות הסביבה של כולנו.",2018,herzliya,FALSE,FALSE,
